,N1,add_closeness_centrality,add_average_degree_connectivity,add_avg_neighbor_deg,add_eigenvector_centrality_numpy,add_katz_centrality_numpy,avg_clustering,deg_cent,degree,degree_assortativity_coefficient,density,group_degree_centrality,large_clique_size,len_local_bridges,len_min_edge_dominating_set,len_min_maximal_matching,len_min_weighted_dominating_set,len_min_weighted_vertex_cover,ramsey_R2,mean_degree_mixing_matrix,nb_edges,nb_nodes,node_connectivity,treewidth_min_degree
1888,2355,0.5555555555555556,82.25,7.0,0.32221836552801125,0.2707398539247488,0.19699999999999998,0.2,3,-0.6425279789335088,0.16666666666666666,0.2,3,8,4,4,3,8,30,0.006944444444444444,20,16,1,3
1889,2356,0.6923076923076923,52.0,2.8,0.4695743046701584,0.3850009201259523,0.11599999999999999,0.5555555555555556,5,-0.3814713896457765,0.2888888888888889,0.5555555555555556,3,4,4,4,4,8,10,0.027777777777777783,13,10,1,3
1890,2359,0.5714285714285714,337.2589743589744,5.727272727272728,0.3542532513932326,0.27915517314432897,0.252,0.25,11,-0.27473712590994875,0.07272727272727272,0.25,4,16,14,14,17,28,66,0.00390625,72,45,1,4
1891,2360,0.6,37.66666666666667,4.0,0.47218426295438587,0.33127836025525165,0.127,0.3333333333333333,4,-0.5131578947368421,0.19230769230769232,0.3333333333333333,3,6,3,3,3,6,21,0.020408163265306117,15,13,1,2
1892,2361,0.5454545454545454,22.0,6.0,0.24787050783923287,0.3401278713050827,0.28300000000000003,0.16666666666666666,1,-0.8479999999999999,0.3333333333333333,0.16666666666666666,3,4,1,1,1,2,15,0.020408163265306117,7,7,1,2
1893,2363,0.625,25.0,3.0,0.2817564217664438,0.3798203741299024,0.375,0.4,2,-0.2307692307692308,0.5333333333333333,0.4,3,0,2,2,2,4,6,0.04,8,6,1,2
1894,2364,0.5882352941176471,25.33333333333333,3.333333333333333,0.4348199564283807,0.3260678747858388,0.596,0.30000000000000004,3,-0.3619047619047619,0.2363636363636364,0.3,3,4,4,4,3,8,15,0.04,13,11,1,2
1895,2366,0.6153846153846154,32.6,3.0,0.26608674569218327,0.33060084291110725,0.34700000000000003,0.375,3,-0.29999999999999993,0.3611111111111111,0.375,3,0,4,4,3,8,12,0.027777777777777776,13,9,2,2
1896,2367,0.7692307692307693,234.0,4.071428571428571,0.5015692524967978,0.4126430035738999,0.42700000000000005,0.7000000000000001,14,-0.23955294563364274,0.19523809523809524,0.7,5,4,8,8,9,16,60,0.004444444444444445,41,21,1,4
1897,2368,0.5384615384615384,193.86666666666667,8.5,0.12481876030346242,0.1956213714356968,0.732,0.14285714285714285,2,-0.4424379232505645,0.2857142857142857,0.14285714285714285,5,1,6,6,1,12,40,0.004444444444444445,30,15,1,4
1898,2369,0.5384615384615384,193.86666666666667,8.5,0.12481876030346226,0.1956213714356968,0.753,0.14285714285714285,2,-0.4424379232505645,0.2857142857142857,0.14285714285714285,5,1,6,6,1,12,40,0.004444444444444445,30,15,1,4
1899,2370,0.56,193.86666666666667,6.0,0.14416580285529734,0.21340513247530565,0.753,0.21428571428571427,3,-0.4424379232505645,0.2857142857142857,0.21428571428571427,5,1,6,6,1,12,40,0.004444444444444445,30,15,1,4
1900,2371,0.5483870967741935,226.0,8.333333333333334,0.18038599111634165,0.21701035599878732,0.545,0.1764705882352941,3,-0.38198983297022493,0.21568627450980396,0.17647058823529413,5,4,6,6,5,12,55,0.004444444444444445,33,18,1,4
1901,2373,0.6,6.0,3.0,0.4082482904638631,0.47691048323826596,0.0,0.3333333333333333,1,-1.0,0.5,0.3333333333333333,2,3,1,1,1,2,6,0.0625,3,4,1,1
1902,2374,0.5555555555555556,31.0,5.0,0.21449642837620544,0.3536227779218127,0.494,0.2,1,-0.7657657657657656,0.4666666666666667,0.2,3,2,2,2,1,4,12,0.027777777777777773,7,6,1,2
1903,2375,0.5833333333333334,99.06666666666666,4.75,0.3462474636018836,0.2931654569051537,0.22699999999999998,0.2857142857142857,4,-0.5420403587443946,0.2,0.2857142857142857,3,5,5,5,6,10,18,0.015625,21,15,1,3
1904,2379,0.5384615384615384,117.83333333333331,8.0,0.19275024724414538,0.2208202864879436,0.272,0.14285714285714285,3,-0.5120725659096841,0.12554112554112554,0.14285714285714285,4,12,5,5,2,10,60,0.0034602076124567475,29,22,1,3
1905,2380,0.5428571428571428,123.77142857142857,9.333333333333334,0.25538430930171935,0.2307870014217989,0.423,0.15789473684210525,3,-0.5239804241435561,0.15789473684210525,0.15789473684210525,4,7,5,5,2,10,33,0.0034602076124567475,30,20,1,3
1906,2381,0.5348837209302325,119.37777777777777,8.666666666666666,0.160009741003769,0.2102030937446912,0.38,0.13043478260869565,3,-0.4717616088148289,0.12318840579710146,0.13043478260869565,4,9,6,6,3,12,64,0.0034602076124567475,34,24,1,3
1907,2382,0.5483870967741935,109.52777777777777,7.666666666666668,0.2854776215921207,0.2424042540425362,0.6859999999999999,0.1764705882352941,3,-0.5325203252032522,0.1895424836601307,0.17647058823529413,4,1,8,8,2,16,32,0.008264462809917356,29,18,1,3
1908,2383,0.625,136.83333333333331,4.3,0.49750690810459774,0.3342710287673526,0.305,0.4,10,-0.058448964075270865,0.13230769230769232,0.4,3,6,9,9,11,18,30,0.008264462809917354,43,26,1,3
1909,2384,0.5217391304347826,86.0,12.0,0.15690870862813197,0.22851410893347515,0.494,0.08333333333333333,1,-0.6643356643356643,0.21794871794871795,0.08333333333333333,3,5,2,2,1,4,24,0.005917159763313609,17,13,1,2
1910,2387,0.575,108.0,4.666666666666667,0.37031620703662754,0.27843764780504643,0.18100000000000002,0.2608695652173913,6,-0.1950013017443374,0.12318840579710146,0.2608695652173913,3,9,9,9,7,18,27,0.015625,34,24,1,3
1911,2388,0.532608695652174,292.30170278637775,9.0,0.16233198313839353,0.18545167985475516,0.364,0.12244897959183673,6,-0.3638203821637021,0.057142857142857134,0.12244897959183673,4,18,13,13,9,26,78,0.0009765625,70,50,1,4
1912,2389,0.5263157894736842,167.4,12.5,0.18179148191186362,0.1972947745589469,0.231,0.1,2,-0.6767986316502155,0.1619047619047619,0.1,4,6,5,5,2,10,39,0.004444444444444445,34,21,1,3
1913,2390,0.5531914893617021,246.547619047619,7.6,0.26897704188053956,0.23179380738692226,0.271,0.19230769230769232,5,-0.5837350864377889,0.13105413105413105,0.19230769230769232,4,7,7,7,4,14,48,0.004444444444444445,46,27,1,4
1914,2391,0.55,213.6,8.25,0.2529478392510487,0.22844592553963905,0.192,0.18181818181818185,4,-0.6140912730184149,0.1541501976284585,0.18181818181818185,4,6,6,6,3,12,42,0.004444444444444445,39,23,1,4
1915,2392,0.5365853658536586,164.05714285714288,9.0,0.18959830198304028,0.20779370308544767,0.221,0.13636363636363635,3,-0.5942123021022578,0.1422924901185771,0.13636363636363635,4,8,6,6,4,12,39,0.004444444444444444,36,23,1,3
1916,2393,0.5416666666666666,36.68571428571428,6.5,0.28291759014741835,0.2681159464422829,0.445,0.15384615384615385,2,-0.7308992562542258,0.17582417582417584,0.15384615384615385,3,7,4,4,2,8,21,0.015625,16,14,1,2
1917,2394,0.5754716981132075,607.6517825311943,5.8125,0.1665286066423393,0.2379363655906895,0.397,0.26229508196721313,16,-0.3609996451287092,0.05869910100475938,0.26229508196721313,4,17,18,18,13,36,168,0.0007304601899196492,111,62,1,4
1918,2395,0.5555555555555556,218.20833333333331,7.6,0.2886871061708015,0.24324117962865005,0.405,0.2,5,-0.3760155422112327,0.12923076923076926,0.2,4,8,9,9,6,18,45,0.0034602076124567475,42,26,1,4
1919,2396,0.5483870967741935,149.3,7.333333333333332,0.20109274011696227,0.22564043363421385,0.564,0.1764705882352941,3,-0.4938522399230192,0.1830065359477124,0.17647058823529413,4,5,7,7,3,14,30,0.003460207612456747,28,18,1,3
1920,2397,0.5161290322580645,151.33333333333331,16.0,0.12322672463013601,0.1839400706952391,0.599,0.0625,1,-0.528760646880042,0.19852941176470587,0.0625,4,4,6,6,1,12,30,0.003460207612456747,27,17,1,3
1921,2400,0.5238095238095238,219.4333333333333,12.5,0.1525480049506225,0.1783581321402327,0.508,0.09090909090909093,2,-0.4322143455839524,0.1541501976284585,0.09090909090909093,4,4,8,8,2,16,33,0.0025,39,23,1,4
1922,2401,0.5526315789473685,175.825,7.5,0.21393718714290533,0.22149116654299394,0.5920000000000001,0.19047619047619047,4,-0.4392416239408913,0.15584415584415584,0.19047619047619047,4,5,8,8,9,16,36,0.0025,36,22,1,3
1923,2402,0.6666666666666666,5.333333333333334,2.0,0.5773502691896258,0.4667572150637692,0.0,0.5,2,-0.3333333333333334,0.4,0.5,2,4,2,2,2,4,6,0.1111111111111111,4,5,1,1
1924,2404,0.5263157894736842,20.0,10.0,0.22360679774997855,0.2741446324535747,0.0,0.1,1,-1.0,0.18181818181818185,0.1,2,10,1,1,1,2,20,0.008264462809917356,10,11,1,1
1925,2405,0.64,169.43333333333334,5.571428571428571,0.3990241703308265,0.32109569644012154,0.289,0.4375,7,-0.3284671532846715,0.25,0.4375,4,4,7,7,7,14,32,0.008264462809917356,34,17,1,4
1926,2406,0.6666666666666666,12.666666666666668,2.5,0.4647051316572962,0.4486357482764191,0.0,0.5,2,-0.6666666666666666,0.5,0.5,2,1,2,2,2,4,6,0.0625,5,5,1,2
1927,2408,0.5833333333333334,26.0,5.0,0.3651483716701109,0.34948162266441524,0.304,0.2857142857142857,2,-0.7716535433070867,0.32142857142857145,0.2857142857142857,3,4,2,2,2,4,12,0.027777777777777776,9,8,1,2
1928,2410,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1929,2411,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1930,2412,0.6,16.0,3.0,0.4035262746372253,0.34464200428293873,0.17300000000000001,0.3333333333333333,3,-0.3968253968253968,0.24444444444444444,0.3333333333333333,3,4,3,3,3,6,12,0.0625,11,10,1,2
1931,2414,0.6,13.0,3.0,0.5000000000000001,0.3933274327026797,0.0,0.3333333333333333,2,-0.8620689655172412,0.2857142857142857,0.3333333333333333,2,6,2,2,2,4,6,0.062499999999999986,6,7,1,1
1932,2416,0.625,13.5,2.5,0.4250440865037961,0.42074871568101496,0.0,0.4,2,-0.7391304347826086,0.3333333333333333,0.4,2,5,2,2,2,4,8,0.04,5,6,1,1
1933,2417,0.6666666666666666,4.0,2.0,0.5,0.5598852584152163,0.0,0.5,1,-1.0,0.6666666666666666,0.5,2,2,1,1,1,2,4,0.1111111111111111,2,3,1,1
1934,2419,0.54,178.37777777777774,6.75,0.2159009924304399,0.2082877130371446,0.441,0.14814814814814814,4,-0.4619186046511629,0.12433862433862433,0.14814814814814814,4,4,9,9,9,18,36,0.008264462809917354,47,28,1,4
1935,2421,0.6,13.0,3.0,0.2818451988548684,0.4511105021915275,0.573,0.3333333333333333,1,-0.7142857142857144,0.6666666666666666,0.3333333333333333,3,1,1,1,1,2,6,0.0625,4,4,1,2
1936,2422,0.5714285714285714,51.66666666666667,4.0,0.2121469297337397,0.3079083363386119,0.297,0.25,2,-0.5454545454545453,0.3333333333333333,0.25,3,2,3,3,3,6,12,0.020408163265306117,12,9,1,3
1937,2423,0.5588235294117647,87.41666666666669,5.75,0.2121958009157496,0.25027073424869273,0.207,0.21052631578947367,4,-0.361977119902192,0.14736842105263154,0.21052631578947367,4,9,6,6,5,12,33,0.005917159763313609,28,20,1,3
1938,2424,0.5714285714285714,20.75,4.0,0.28720717314911304,0.3344602229065801,0.22899999999999998,0.25,2,-0.5942857142857143,0.25,0.25,3,6,3,3,2,6,18,0.020408163265306117,9,9,1,2
1939,2425,0.6086956521739131,76.46666666666667,3.8,0.39434921861918376,0.3199344425185421,0.05,0.3571428571428571,5,-0.3519163763066201,0.19047619047619047,0.35714285714285715,3,6,5,5,6,10,16,0.015625,20,15,1,3
1940,2426,0.5555555555555556,19.0,5.0,0.2596306203391354,0.3680017698370712,0.35600000000000004,0.2,1,-0.8333333333333331,0.4,0.2,3,3,2,2,1,4,8,0.027777777777777776,6,6,1,2
1941,2427,0.6363636363636364,8.666666666666666,2.333333333333333,0.5573454101893038,0.3984245579046049,0.0,0.42857142857142855,3,-0.5555555555555556,0.25,0.42857142857142855,2,7,3,3,3,6,6,0.0625,7,8,1,1
1942,2428,0.6,6.0,3.0,0.4082482904638631,0.476910483238266,0.0,0.3333333333333333,1,-1.0,0.5,0.3333333333333333,2,3,1,1,1,2,6,0.0625,3,4,1,1
1943,2429,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1944,2430,0.5833333333333334,43.5,4.5,0.2572985982333425,0.3247045582324313,0.6829999999999999,0.2857142857142857,2,-0.5557404326123129,0.3928571428571429,0.2857142857142857,3,1,3,3,1,6,12,0.015625,11,8,1,2
1945,2431,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1946,2432,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1947,2433,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1948,2435,0.6666666666666666,31.0,4.0,0.30693606176558225,0.39656192982101457,0.846,0.5,2,-0.5483870967741937,0.8,0.5,4,0,2,2,1,4,8,0.04,8,5,2,3
1949,2436,0.5833333333333334,95.7,4.5,0.24762817838550133,0.2689289072772076,0.303,0.2857142857142857,4,-0.2509920634920635,0.24761904761904766,0.2857142857142857,3,2,6,6,5,12,18,0.015625,26,15,1,4
1950,2437,0.7142857142857143,25.0,3.0,0.4685285615868308,0.4224915167951584,0.762,0.6000000000000001,3,-0.23076923076923084,0.5333333333333333,0.6,3,0,3,3,2,6,6,0.04,8,6,1,2
1951,2438,0.75,13.0,3.0,0.43516214649359913,0.4778094670393762,0.831,0.6666666666666666,2,-0.6666666666666667,0.8333333333333334,0.6666666666666666,3,0,2,2,1,4,6,0.0625,5,4,2,2
1952,2439,0.5476190476190477,244.42857142857144,8.25,0.20232654540838854,0.20984654366170444,0.465,0.17391304347826084,4,-0.39123163301875535,0.16304347826086954,0.17391304347826084,4,4,7,7,6,14,30,0.00390625,45,24,1,5
1953,2442,0.5454545454545454,331.83636363636367,9.4,0.2522349127866866,0.2224273592559867,0.384,0.16666666666666666,5,-0.3692748091603054,0.12043010752688173,0.16666666666666666,4,5,11,11,6,22,42,0.00390625,56,31,1,4
1954,2443,0.53125,159.0,8.5,0.12438187900348961,0.19418212380663488,0.466,0.1176470588235294,2,-0.5416701742570923,0.1895424836601307,0.1176470588235294,4,4,5,5,4,10,39,0.00390625,29,18,1,3
1955,2444,0.5535714285714286,299.59523809523813,7.0,0.22075490159439126,0.21899356220847205,0.29600000000000004,0.1935483870967742,6,-0.3896314756079142,0.11491935483870967,0.1935483870967742,4,7,10,10,7,20,54,0.00390625,57,32,1,5
1956,2445,0.5476190476190477,246.7,8.25,0.2027256830789435,0.2095631780981164,0.317,0.17391304347826084,4,-0.4858113509192649,0.16304347826086954,0.17391304347826084,4,4,7,7,5,14,48,0.00390625,45,24,1,4
1957,2446,0.6,145.04761904761904,4.375,0.36411655248029823,0.2921792539920019,0.249,0.3333333333333333,8,-0.15700396110911052,0.14,0.3333333333333333,3,6,10,10,13,20,36,0.009999999999999998,42,25,1,4
1958,2447,0.5517241379310345,78.0,6.333333333333332,0.2385497062934133,0.2489848631660179,0.32,0.1875,3,-0.5097690941385434,0.18382352941176472,0.1875,3,5,4,4,4,8,33,0.012345679012345678,25,17,1,3
1959,2448,0.5609756097560976,143.13888888888889,6.2,0.3106122290258959,0.2565488282175715,0.14300000000000002,0.21739130434782608,5,-0.5892560266001663,0.12681159420289856,0.21739130434782608,3,10,6,6,6,12,45,0.012345679012345678,35,24,1,4
1960,2449,0.6666666666666666,4.0,2.0,0.4999999999999999,0.5598852584152163,0.0,0.5,1,-1.0,0.6666666666666666,0.5,2,2,1,1,1,2,4,0.1111111111111111,2,3,1,1
1961,2450,0.6153846153846154,544.0833333333333,6.083333333333332,0.3402885220023201,0.3048560817351729,0.457,0.375,12,-0.24652817894031476,0.14015151515151514,0.375,4,8,14,14,11,28,57,0.00390625,74,33,1,5
1962,2451,0.6410256410256411,214.53333333333333,3.272727272727273,0.4043145842947566,0.32206416344149763,0.21,0.44,11,-0.32943889315910835,0.14153846153846153,0.44,3,4,11,11,12,22,42,0.006944444444444444,46,26,1,4
1963,2452,0.5357142857142857,41.822222222222216,7.5,0.22556878833089908,0.2510784183483909,0.26899999999999996,0.13333333333333333,2,-0.6794800371402043,0.14166666666666666,0.13333333333333333,3,11,4,4,2,8,36,0.006944444444444444,17,16,1,2
1964,2453,0.5625,28.0,4.5,0.3047575558241376,0.3144923321937025,0.426,0.2222222222222222,2,-0.6618705035971223,0.24444444444444444,0.2222222222222222,3,5,3,3,2,6,15,0.020408163265306117,11,10,1,2
1965,2454,0.6666666666666666,86.0,5.0,0.30822240787155564,0.3434837850537258,0.809,0.5,3,-0.3725490196078431,0.6666666666666666,0.5,4,0,3,3,1,6,8,0.020408163265306117,14,7,2,3
1966,2456,0.5555555555555556,98.0,5.0,0.128494651625746,0.2547256228033527,0.385,0.2,2,-0.2727272727272727,0.3272727272727273,0.2,4,1,5,5,4,10,20,0.012345679012345678,18,11,1,3
1967,2457,0.7,24.4,2.25,0.5785008003883142,0.412387861218566,0.255,0.5714285714285714,4,-0.2461538461538461,0.32142857142857145,0.5714285714285714,3,1,3,3,3,6,12,0.04,9,8,1,2
1968,2458,0.6666666666666666,16.0,3.0,0.47348615819141004,0.4483786703528412,0.429,0.5,2,-0.8055555555555557,0.5,0.5,3,2,1,1,1,2,9,0.04,5,5,1,2
1969,2459,0.5714285714285714,20.75,4.0,0.28720717314911287,0.3344602229065801,0.213,0.25,2,-0.5942857142857143,0.25,0.25,3,6,2,2,2,4,18,0.020408163265306117,9,9,1,2
1970,2460,0.5454545454545454,35.2,6.0,0.30350498104086554,0.27639905181584395,0.09300000000000001,0.16666666666666666,2,-0.7919670442842429,0.19230769230769232,0.16666666666666666,3,5,3,3,2,6,12,0.020408163265306117,15,13,1,2
1971,2461,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1972,2462,0.6666666666666666,4.0,2.0,0.5000000000000002,0.5598852584152163,0.0,0.5,1,-1.0,0.6666666666666666,0.5,2,2,1,1,1,2,4,0.1111111111111111,2,3,1,1
1973,2463,0.5666666666666667,98.40476190476191,5.25,0.23870917349133824,0.2485675470847946,0.45399999999999996,0.2352941176470588,4,-0.3504680310963033,0.20915032679738566,0.2352941176470588,4,2,7,7,3,14,18,0.008264462809917356,32,18,1,3
1974,2464,0.6428571428571429,219.45,4.916666666666667,0.5073973069766061,0.36548155083833184,0.364,0.4444444444444444,12,-0.02278620924201845,0.12962962962962962,0.4444444444444444,4,5,11,11,10,22,39,0.005917159763313609,49,28,1,3
1975,2465,0.5652173913043478,178.75,7.666666666666668,0.2114054258393838,0.23704669609351706,0.628,0.2307692307692308,3,-0.3787973366625053,0.31868131868131866,0.2307692307692308,4,2,5,5,3,10,24,0.005917159763313609,29,14,1,3
1976,2466,0.6086956521739131,107.75,3.2,0.25287332862648587,0.2949367316969391,0.22,0.3571428571428571,5,-0.2627450980392157,0.21904761904761905,0.35714285714285715,4,4,7,7,6,14,24,0.015625,23,15,1,3
1977,2467,0.6,29.83333333333333,3.0,0.24272271941832613,0.3623578988296834,0.424,0.3333333333333333,2,-0.4705882352941175,0.3809523809523809,0.3333333333333333,3,3,3,3,3,6,9,0.027777777777777776,8,7,1,2
1978,2469,0.5833333333333334,29.0,3.5,0.24691932114081383,0.34453564301547657,0.377,0.2857142857142857,2,-0.3975155279503106,0.32142857142857145,0.2857142857142857,3,4,3,3,2,6,12,0.027777777777777776,9,8,1,2
1979,2471,0.5416666666666666,51.96666666666667,6.5,0.2511598455874808,0.2642994932533085,0.09300000000000001,0.15384615384615385,2,-0.6360808709175739,0.17582417582417584,0.15384615384615385,3,6,3,3,2,6,24,0.01,16,14,1,2
1980,2472,0.6,125.56666666666666,4.0,0.22225584227248807,0.2845031544413701,0.46399999999999997,0.3333333333333333,6,-0.2423381671400807,0.17543859649122806,0.3333333333333333,4,5,7,7,8,14,32,0.008264462809917356,30,19,1,3
1981,2473,0.625,16.0,3.0,0.3583071341727826,0.3961645691351103,0.23600000000000002,0.4,2,-0.4736842105263157,0.4666666666666667,0.4,3,1,2,2,2,4,6,0.062499999999999986,7,6,1,2
1982,2474,0.6,26.8,4.0,0.35255898707598865,0.3608590508869103,0.507,0.3333333333333333,2,-0.3999999999999999,0.42857142857142855,0.3333333333333333,3,0,3,3,2,6,9,0.027777777777777776,9,7,1,2
1983,2475,0.5625,24.57142857142857,4.5,0.4106121351665648,0.32928280657109643,0.0,0.2222222222222222,2,-0.9338842975206612,0.2,0.2222222222222222,2,9,2,2,2,4,16,0.027777777777777776,9,10,1,1
1984,2478,0.5555555555555556,31.0,5.0,0.21449642837620547,0.3536227779218127,0.473,0.2,1,-0.7657657657657658,0.4666666666666667,0.2,3,2,2,2,1,4,12,0.027777777777777773,7,6,1,2
1985,2479,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1986,2481,0.5625,39.33333333333333,4.5,0.20667493127693168,0.3016642585842987,0.34,0.2222222222222222,2,-0.4697173620457603,0.26666666666666666,0.2222222222222222,3,5,4,4,2,8,12,0.015624999999999997,12,10,1,2
1987,2482,0.6666666666666666,14.0,3.0,0.3941027190080546,0.4304632641071578,0.851,0.5,2,-0.5000000000000001,0.6,0.5,3,0,2,2,1,4,6,0.04,6,5,1,2
1988,2483,0.75,13.0,3.0,0.4351621464935992,0.4778094670393762,0.8170000000000001,0.6666666666666666,2,-0.6666666666666666,0.8333333333333334,0.6666666666666666,3,0,2,2,1,4,6,0.0625,5,4,2,2
1989,2484,1.0,13.0,2.333333333333333,0.5573454101893037,0.5212466913156832,0.858,1.0,3,-0.6666666666666666,0.8333333333333334,1.0,3,0,2,2,1,4,6,0.0625,5,4,2,2
1990,2485,0.5681818181818182,171.58333333333334,4.5,0.15827179501480004,0.23342193237085399,0.245,0.24,6,0.0925394548063128,0.14153846153846153,0.24,5,6,11,11,9,22,60,0.012345679012345678,46,26,1,5
1991,2487,0.6,6.0,3.0,0.4082482904638629,0.476910483238266,0.0,0.3333333333333333,1,-1.0,0.5,0.3333333333333333,2,3,1,1,1,2,6,0.0625,3,4,1,1
1992,2488,0.6,6.0,3.0,0.4082482904638629,0.47691048323826596,0.0,0.3333333333333333,1,-1.0,0.5,0.3333333333333333,2,3,1,1,1,2,6,0.0625,3,4,1,1
1993,2489,0.5714285714285714,16.0,4.0,0.2713940956427045,0.4035408033175571,0.43200000000000005,0.25,1,-0.8055555555555557,0.5,0.25,3,2,2,2,1,4,6,0.04,5,5,1,2
1994,2490,0.5454545454545454,53.33333333333334,7.0,0.26894637296595425,0.2728165747607848,0.263,0.16666666666666666,2,-0.7257003654080391,0.1794871794871795,0.16666666666666666,3,8,3,3,2,6,27,0.006944444444444444,14,13,1,2
1995,2491,0.5652173913043478,79.75,5.666666666666668,0.26913919452210144,0.2727379019454806,0.327,0.2307692307692308,3,-0.4125560538116592,0.2307692307692308,0.2307692307692308,4,4,5,5,3,10,28,0.012345679012345678,21,14,1,3
1996,2492,0.5352112676056338,547.0844155844156,10.4,0.13869371282961482,0.15150975920156046,0.622,0.13157894736842105,5,-0.6318677226723569,0.106612685560054,0.13157894736842105,4,7,10,10,4,20,108,0.0012755102040816323,79,39,1,4
1997,2493,0.625,27.666666666666664,2.5,0.34749220881051807,0.3411147050772304,0.226,0.4,4,-0.026666666666666682,0.2545454545454545,0.4,3,2,5,5,5,10,12,0.04,14,11,1,2
1998,2494,0.5625,37.4,4.5,0.30779937642493976,0.30927458034500194,0.519,0.2222222222222222,2,-0.7619047619047621,0.26666666666666666,0.2222222222222222,3,4,3,3,2,6,15,0.027777777777777776,12,10,1,2
1999,2495,0.6,61.375,4.0,0.40921857473497836,0.3286742050273068,0.127,0.3333333333333333,4,-0.6259716506630087,0.1794871794871795,0.3333333333333333,3,9,4,4,4,8,18,0.009999999999999998,14,13,1,2
2000,2496,0.5555555555555556,52.0,5.0,0.15541343442185954,0.3249261895629885,0.6659999999999999,0.2,1,-0.6363636363636362,0.6,0.2,4,1,2,2,1,4,9,0.027777777777777776,9,6,1,3
2001,2497,0.6363636363636364,14.333333333333336,2.333333333333333,0.4480206303796552,0.3881144643649302,0.285,0.42857142857142855,3,-0.4358974358974359,0.2857142857142857,0.42857142857142855,3,5,3,3,4,6,12,0.0625,8,8,1,2
2002,2499,0.6,25.5,3.5,0.35495662631912456,0.3697295067979299,0.243,0.3333333333333333,2,-0.7333333333333333,0.3809523809523809,0.3333333333333333,3,2,2,2,2,4,12,0.04,8,7,1,2
2003,2501,0.6666666666666666,55.5,3.6,0.4005096791431984,0.3594537844607558,0.354,0.5,5,-0.29465648854961835,0.2909090909090909,0.5,4,4,4,4,4,8,16,0.020408163265306117,16,11,1,3
2004,2502,0.6666666666666666,4.0,2.0,0.4999999999999999,0.5598852584152163,0.0,0.5,1,-1.0,0.6666666666666666,0.5,2,2,1,1,1,2,4,0.1111111111111111,2,3,1,1
2005,2503,0.575,93.33571428571429,4.833333333333333,0.3325028251972933,0.2682314322671753,0.263,0.2608695652173913,6,-0.13524424707307228,0.13768115942028986,0.2608695652173913,3,5,10,10,7,20,27,0.015625,38,24,1,4
2006,2504,0.6153846153846154,78.0,5.0,0.3258376255556242,0.3266952063666857,0.301,0.375,3,-0.6333333333333333,0.4166666666666667,0.375,3,1,4,4,2,8,15,0.020408163265306128,15,9,1,3
2007,2507,0.5652173913043478,69.16666666666667,5.0,0.25776347228132873,0.2729335377083037,0.466,0.2307692307692308,3,-0.6134751773049645,0.2307692307692308,0.2307692307692308,4,4,4,4,3,8,21,0.020408163265306117,21,14,1,3
2008,2508,0.5384615384615384,514.6666666666667,10.666666666666666,0.12414671293958998,0.1527187246893355,0.643,0.14285714285714285,3,-0.5473121821663133,0.24675324675324675,0.14285714285714285,4,1,8,8,2,16,30,0.002770083102493075,57,22,1,5
2009,2509,0.5714285714285714,54.88888888888889,4.8,0.4884799760827525,0.2904916613716362,0.27,0.25,5,-0.5154639175257733,0.11904761904761905,0.25,3,11,6,6,5,12,36,0.015625,25,21,1,2
2010,2511,0.5555555555555556,19.0,5.0,0.25963062033913525,0.3680017698370711,0.359,0.2,1,-0.8333333333333331,0.4,0.2,3,3,2,2,1,4,12,0.027777777777777776,6,6,1,2
2011,2512,0.6666666666666666,4.0,2.0,0.5,0.5598852584152163,0.0,0.5,1,-1.0,0.6666666666666666,0.5,2,2,1,1,1,2,4,0.1111111111111111,2,3,1,1
2012,2513,0.6666666666666666,4.0,2.0,0.5000000000000002,0.5598852584152163,0.0,0.5,1,-1.0,0.6666666666666666,0.5,2,2,1,1,1,2,4,0.1111111111111111,2,3,1,1
2013,2514,0.5384615384615384,115.0,8.0,0.16757264045303025,0.21990763375052025,0.748,0.14285714285714285,2,-0.5112366160724793,0.24761904761904766,0.14285714285714285,3,0,6,6,3,12,27,0.006944444444444444,26,15,2,2
